res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
3105,평캔C-1,10000798,평택_캔디_C-1^BOX 제함기,5142182,할로윈 말랑카우 딸기 158g,2022-04-26,D,0.0
3105,평캔C-1,10000798,평택_캔디_C-1^BOX 제함기,5142182,할로윈 말랑카우 딸기 158g,2022-04-26,N,100.0
3105,평캔C-1,10000798,평택_캔디_C-1^BOX 제함기,5142900,메가톤 먹은 말랑카우 79g (E24),2022-05-02,D,213.0
3105,평캔C-1,10000798,평택_캔디_C-1^BOX 제함기,5142900,메가톤 먹은 말랑카우 79g (E24),2022-05-02,N,0.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5101327,대만쿠마 카스타드 6봉 138g,2022-04-26,D,1300.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5101327,대만쿠마 카스타드 6봉 138g,2022-04-26,N,3100.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5105464,수출공통 카스타드 6봉 138g,2022-04-26,D,0.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5105464,수출공통 카스타드 6봉 138g,2022-04-26,N,837.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5107671,카스타드 138g,2022-04-25,D,2000.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5107671,카스타드 138g,2022-04-25,N,4800.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5107671,카스타드 138g,2022-04-26,D,700.0
3203,평비S-1,10001360,"평택_비스켓_S/L-1,2^SET UP 포장기 #1",5107671,카스타드 138g,2022-04-26,N,0.0
3203,평비S-1,10001369,"평택_비스켓_S/L-1,2^SET UP 포장기 #2",5101329,대만샹호 카스타드 10봉 230g,2022-04-25,D,1300.0
3203,평비S-1,10001369,"평택_비스켓_S/L-1,2^SET UP 포장기 #2",5101329,대만샹호 카스타드 10봉 230g,2022-04-25,N,0.0
3203,평비S-1,10001369,"평택_비스켓_S/L-1,2^SET UP 포장기 #2",5141760,미주 딸기카스타드 220g,2022-04-25,D,179.0
3203,평비S-1,10001369,"평택_비스켓_S/L-1,2^SET UP 포장기 #2",5141760,미주 딸기카스타드 220g,2022-04-25,N,0.0
3202,평비P-2,10001463,평택_비스켓_P/L-2^SET UP 포장기 #1,5124830,엄마손파이 단품 127g,2022-04-25,D,1125.0
3202,평비P-2,10001463,평택_비스켓_P/L-2^SET UP 포장기 #1,5124830,엄마손파이 단품 127g,2022-04-25,N,2700.0
3202,평비P-2,10001463,평택_비스켓_P/L-2^SET UP 포장기 #1,5124830,엄마손파이 단품 127g,2022-04-26,D,175.0
3202,평비P-2,10001463,평택_비스켓_P/L-2^SET UP 포장기 #1,5124830,엄마손파이 단품 127g,2022-04-26,N,0.0
3202,평비P-2,10001469,평택_비스켓_P/L-2^SET UP 포장기 #2,5124851,엄마손파이 벌크 254g,2022-04-25,D,857.14
3202,평비P-2,10001469,평택_비스켓_P/L-2^SET UP 포장기 #2,5124851,엄마손파이 벌크 254g,2022-04-25,N,2057.14
3202,평비P-2,10001469,평택_비스켓_P/L-2^SET UP 포장기 #2,5124851,엄마손파이 벌크 254g,2022-04-26,D,857.14
3202,평비P-2,10001469,평택_비스켓_P/L-2^SET UP 포장기 #2,5124851,엄마손파이 벌크 254g,2022-04-26,N,270.57
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5128601,미국 몽쉘 카카오 384g,2022-04-28,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5128601,미국 몽쉘 카카오 384g,2022-04-28,N,1100.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140025,몽쉘 생크림 오리지널 대 336g (EC),2022-05-03,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140025,몽쉘 생크림 오리지널 대 336g (EC),2022-05-03,N,43.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140025,몽쉘 생크림 오리지널 대 336g (EC),2022-05-04,D,2282.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140025,몽쉘 생크림 오리지널 대 336g (EC),2022-05-04,N,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140025,몽쉘 생크림 오리지널 대 336g (EC),2022-05-05,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140025,몽쉘 생크림 오리지널 대 336g (EC),2022-05-05,N,556.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140026,몽쉘 생크림 카카오 대 336g (EC),2022-05-04,D,289.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140026,몽쉘 생크림 카카오 대 336g (EC),2022-05-04,N,1205.57
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140026,몽쉘 생크림 카카오 대 336g (EC),2022-05-05,D,167.29
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140026,몽쉘 생크림 카카오 대 336g (EC),2022-05-05,N,115.71
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-04-26,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-04-26,N,4885.71
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-04-27,D,2571.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-04-27,N,6171.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-04-28,D,2571.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-04-28,N,4400.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-02,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-02,N,1508.14
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-03,D,2571.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-03,N,6128.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-04,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-04,N,2215.86
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-05,D,2404.14
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140895,몽쉘 생크림 오리지널 대 384g (공통),2022-05-05,N,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-25,D,2571.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-25,N,6171.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-26,D,2571.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-26,N,1285.71
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-28,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-28,N,671.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-29,D,2571.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-04-29,N,6171.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-05-02,D,2571.43
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-05-02,N,4578.29
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-05-04,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5140896,몽쉘 생크림 카카오 대 384g (공통),2022-05-04,N,2750.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5142590,수출공통 몽쉘 딸기 12봉 384g,2022-05-02,D,0.0
3204,평비S-3,10001542,평택_비스켓_S/L-3^SET UP 포장기 #1,5142590,수출공통 몽쉘 딸기 12봉 384g,2022-05-02,N,85.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142935,꼬깔콘 고소한맛 112g,2022-04-25,D,0.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142935,꼬깔콘 고소한맛 112g,2022-04-25,N,4472.5
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142935,꼬깔콘 고소한맛 112g,2022-04-26,D,3000.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142935,꼬깔콘 고소한맛 112g,2022-04-26,N,3603.5
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142939,꼬깔콘 군옥수수맛 112g,2022-04-25,D,1500.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142939,꼬깔콘 군옥수수맛 112g,2022-04-25,N,0.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142940,꼬깔콘 군옥수수맛 134g,2022-04-25,D,473.68
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142940,꼬깔콘 군옥수수맛 134g,2022-04-25,N,526.32
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142957,꼬깔콘 찰옥수수 134g,2022-04-25,D,0.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142957,꼬깔콘 찰옥수수 134g,2022-04-25,N,335.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142959,꼬깔콘 새우마요 112g,2022-04-26,D,0.0
3101,평스SN-1,10003107,평택_스낵_SN-1^BOX 제함기 #3,5142959,꼬깔콘 새우마요 112g,2022-04-26,N,650.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142933,꼬깔콘 고소한맛 67g(12입),2022-04-26,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142933,꼬깔콘 고소한맛 67g(12입),2022-04-26,N,5600.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142933,꼬깔콘 고소한맛 67g(12입),2022-04-27,D,6000.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142933,꼬깔콘 고소한맛 67g(12입),2022-04-27,N,13795.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142934,꼬깔콘 고소한맛 67g(20입),2022-04-26,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142934,꼬깔콘 고소한맛 67g(20입),2022-04-26,N,2700.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142935,꼬깔콘 고소한맛 112g,2022-04-26,D,350.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142935,꼬깔콘 고소한맛 112g,2022-04-26,N,2150.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142935,꼬깔콘 고소한맛 112g,2022-05-03,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142935,꼬깔콘 고소한맛 112g,2022-05-03,N,1339.67
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142935,꼬깔콘 고소한맛 112g,2022-05-04,D,161.33
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142935,꼬깔콘 고소한맛 112g,2022-05-04,N,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142936,꼬깔콘 고소한맛 134g,2022-04-29,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142936,꼬깔콘 고소한맛 134g,2022-04-29,N,330.95
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142936,꼬깔콘 고소한맛 134g,2022-05-02,D,947.37
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142936,꼬깔콘 고소한맛 134g,2022-05-02,N,2273.68
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142936,꼬깔콘 고소한맛 134g,2022-05-03,D,947.37
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142936,꼬깔콘 고소한맛 134g,2022-05-03,N,1850.63
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142937,꼬깔콘 군옥수수맛 67g(12입),2022-04-25,D,3180.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142937,꼬깔콘 군옥수수맛 67g(12입),2022-04-25,N,8640.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142937,꼬깔콘 군옥수수맛 67g(12입),2022-04-26,D,3180.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142937,꼬깔콘 군옥수수맛 67g(12입),2022-04-26,N,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142938,꼬깔콘 군옥수수맛 67g(20입),2022-04-25,D,700.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142938,꼬깔콘 군옥수수맛 67g(20입),2022-04-25,N,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142939,꼬깔콘 군옥수수맛 112g,2022-04-27,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142939,꼬깔콘 군옥수수맛 112g,2022-04-27,N,302.5
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142939,꼬깔콘 군옥수수맛 112g,2022-04-28,D,3000.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142939,꼬깔콘 군옥수수맛 112g,2022-04-28,N,1053.5
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142940,꼬깔콘 군옥수수맛 134g,2022-04-28,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142940,꼬깔콘 군옥수수맛 134g,2022-04-28,N,1461.26
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142940,꼬깔콘 군옥수수맛 134g,2022-04-29,D,947.37
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142940,꼬깔콘 군옥수수맛 134g,2022-04-29,N,579.37
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142958,꼬깔콘 새우마요 67g,2022-04-28,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142958,꼬깔콘 새우마요 67g,2022-04-28,N,1823.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142960,꼬깔콘 새우마요 134g,2022-04-29,D,0.0
3101,평스SN-1,10003108,평택_스낵_SN-1^BOX 제함기 #4,5142960,꼬깔콘 새우마요 134g,2022-04-29,N,416.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5107372,몽쉘 딸기 소 192g (PX),2022-04-26,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5107372,몽쉘 딸기 소 192g (PX),2022-04-26,N,45.71
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5107372,몽쉘 딸기 소 192g (PX),2022-04-27,D,2571.43
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5107372,몽쉘 딸기 소 192g (PX),2022-04-27,N,448.86
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5107372,몽쉘 딸기 소 192g (PX),2022-04-29,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5107372,몽쉘 딸기 소 192g (PX),2022-04-29,N,568.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5127761,GENKY 몽쉘 크림 192g,2022-04-25,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5127761,GENKY 몽쉘 크림 192g,2022-04-25,N,442.86
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5127761,GENKY 몽쉘 크림 192g,2022-04-26,D,1597.14
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5127761,GENKY 몽쉘 크림 192g,2022-04-26,N,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5128589,미국 몽쉘 카카오 192g,2022-04-26,D,800.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5128589,미국 몽쉘 카카오 192g,2022-04-26,N,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-04-25,D,2571.43
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-04-25,N,5728.57
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-04-28,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-04-28,N,4132.43
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-04-29,D,2571.43
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-04-29,N,4930.43
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-05-02,D,1696.71
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5139979,몽쉘 생크림 오리지널 소 192g,2022-05-02,N,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-04-26,D,174.29
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-04-26,N,6125.71
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-04-27,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-04-27,N,5230.57
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-04-28,D,2571.43
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-04-28,N,1152.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-05-02,D,874.71
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140022,몽쉘 생크림 카카오 소 192g,2022-05-02,N,2153.29
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140532,수출공통 몽쉘 딸기 6봉 192g,2022-04-28,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5140532,수출공통 몽쉘 딸기 6봉 192g,2022-04-28,N,631.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5141447,일본 KIRINDO 몽쉘 크림 192g,2022-04-27,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5141447,일본 KIRINDO 몽쉘 크림 192g,2022-04-27,N,330.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142178,일본 이온사 몽쉘 크림 소 192g,2022-04-29,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142178,일본 이온사 몽쉘 크림 소 192g,2022-04-29,N,511.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142248,중국 수출용 몽쉘 크림 192g,2022-04-29,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142248,중국 수출용 몽쉘 크림 192g,2022-04-29,N,162.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142249,중국 수출용 몽쉘 카카오 192g,2022-04-27,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142249,중국 수출용 몽쉘 카카오 192g,2022-04-27,N,162.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142584,일본 KIRINDO 몽쉘 카카오 192G,2022-04-28,D,0.0
3204,평비S-3,10004538,평택_비스_S/L-3^SET UP 포장기 #2,5142584,일본 KIRINDO 몽쉘 카카오 192G,2022-04-28,N,256.0
