dmd_id,item_cd,res_grp_cd,res_cd,kind,start,end
FP_0000749,5142935,3108,10006510,demand,2022-04-25 21:23:48,2022-04-26 00:00:00
FP_0000749,5142935,3108,10006510,demand,2022-04-26 07:00:00,2022-04-26 22:51:24
FP_0000750,5142935,3108,10006510,demand,2022-04-27 13:48:36,2022-04-27 16:18:42
FP_0000751,5142935,3101,10003108,demand,2022-05-03 21:46:02,2022-05-04 00:00:00
FP_0000751,5142935,3101,10003108,demand,2022-05-04 07:00:00,2022-05-04 07:16:08
FP_0000752,5142936,3101,10003108,demand,2022-05-02 07:00:00,2022-05-03 00:00:00
FP_0000752,5142936,3101,10003108,demand,2022-05-03 07:00:00,2022-05-03 16:50:16
FP_0000752,5142936,3101,10003108,demand,2022-04-29 17:15:12,2022-04-29 19:00:00
FP_0000753,5142936,3101,10003108,demand,2022-05-03 16:50:16,2022-05-03 21:46:02
FP_0000754,5142937,3101,10003108,demand,2022-04-26 07:00:00,2022-04-26 11:25:00
FP_0000754,5142937,3101,10003108,demand,2022-04-25 07:35:00,2022-04-26 00:00:00
FP_0000755,5142937,3108,10006509,demand,2022-04-25 10:45:00,2022-04-26 00:00:00
FP_0000755,5142937,3108,10006509,demand,2022-04-26 07:00:00,2022-04-26 14:35:00
FP_0000756,5142938,3101,10003108,demand,2022-04-25 07:00:00,2022-04-25 07:35:00
FP_0000757,5142938,3108,10006509,demand,2022-04-27 18:25:00,2022-04-27 19:23:20
FP_0000758,5142939,3108,10006510,demand,2022-04-25 11:10:00,2022-04-25 13:40:00
FP_0000759,5142939,3101,10003107,demand,2022-04-25 07:00:00,2022-04-25 09:30:00
FP_0000760,5142939,3108,10006510,demand,2022-04-27 07:00:00,2022-04-27 13:48:36
FP_0000760,5142939,3108,10006510,demand,2022-04-26 23:33:00,2022-04-27 00:00:00
FP_0000761,5142939,3101,10003108,demand,2022-04-28 07:00:00,2022-04-28 13:45:21
FP_0000761,5142939,3101,10003108,demand,2022-04-27 23:29:45,2022-04-28 00:00:00
FP_0000762,5142940,3101,10003107,demand,2022-04-25 09:30:00,2022-04-25 14:46:40
FP_0000763,5142940,3108,10006510,demand,2022-04-25 13:40:00,2022-04-25 15:20:00
FP_0000764,5142940,3101,10003108,demand,2022-04-29 07:00:00,2022-04-29 15:03:28
FP_0000764,5142940,3101,10003108,demand,2022-04-28 16:17:16,2022-04-29 00:00:00
FP_0000765,5142940,3108,10006510,demand,2022-04-25 16:25:00,2022-04-25 21:23:48
FP_0000770,5142957,3101,10003107,demand,2022-04-25 14:46:40,2022-04-25 16:32:45
FP_0000772,5142958,3108,10006509,demand,2022-04-27 19:23:20,2022-04-27 21:55:15
FP_0000773,5142958,3101,10003108,demand,2022-04-28 13:45:21,2022-04-28 16:17:16
FP_0000774,5142959,3108,10006510,demand,2022-04-25 15:20:00,2022-04-25 16:25:00
FP_0000775,5142959,3101,10003107,demand,2022-04-26 18:00:21,2022-04-26 19:05:21
FP_0000776,5142960,3101,10003108,demand,2022-04-29 15:03:28,2022-04-29 17:15:12
FP_0000777,5142960,3108,10006510,demand,2022-04-26 22:51:24,2022-04-26 23:33:00
