res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
2105,양비HARD-4,10006325,양산_비스켓_H/L-4^SET UP 포장기 #2,5142871,하비스트 오리지널 벌크 300g(N),2022-04-26,D,782.61
2105,양비HARD-4,10006325,양산_비스켓_H/L-4^SET UP 포장기 #2,5142871,하비스트 오리지널 벌크 300g(N),2022-04-26,N,1056.52
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141844,겡끼 하비스트 달콤고소,2022-04-27,D,700.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141844,겡끼 하비스트 달콤고소,2022-04-27,N,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141941,이온 제크 CVS규격,2022-05-02,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141941,이온 제크 CVS규격,2022-05-02,N,189.33
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141941,이온 제크 CVS규격,2022-05-03,D,2000.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141941,이온 제크 CVS규격,2022-05-03,N,689.67
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-04-27,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-04-27,N,4800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-04-28,D,2000.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-04-28,N,4800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-04-29,D,2000.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-04-29,N,1900.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-03,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-03,N,3699.3
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-04,D,1800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-04,N,4320.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-05,D,1800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-05,N,4320.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-06,D,1800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-06,N,4320.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-09,D,1725.7
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-09,N,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-25,D,1500.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-25,N,3100.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-26,D,1500.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-26,N,3600.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-27,D,800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-27,N,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-29,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-04-29,N,2175.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-02,D,1500.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-02,N,2958.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-09,D,61.92
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-09,N,3100.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-10,D,1500.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-10,N,656.08
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101402,대만 KUMA 초코파이 12봉 336g,2022-05-10,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101402,대만 KUMA 초코파이 12봉 336g,2022-05-10,N,3805.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101402,대만 KUMA 초코파이 12봉 336g,2022-05-11,D,595.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101402,대만 KUMA 초코파이 12봉 336g,2022-05-11,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101403,수출공통 초코파이 12봉 336g,2022-05-05,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101403,수출공통 초코파이 12봉 336g,2022-05-05,N,2745.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101407,홍콩 초코파이 10봉 280g,2022-04-25,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101407,홍콩 초코파이 10봉 280g,2022-04-25,N,2120.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101407,홍콩 초코파이 10봉 280g,2022-04-26,D,380.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5101407,홍콩 초코파이 10봉 280g,2022-04-26,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5127889,수출공통 초코파이 바나나 12봉 336g,2022-05-11,D,1033.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5127889,수출공통 초코파이 바나나 12봉 336g,2022-05-11,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5128885,수출공통 초코파이 녹차 336g,2022-04-27,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5128885,수출공통 초코파이 녹차 336g,2022-04-27,N,2360.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5128885,수출공통 초코파이 녹차 336g,2022-04-28,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5128885,수출공통 초코파이 녹차 336g,2022-04-28,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5128885,수출공통 초코파이 녹차 336g,2022-04-29,D,1520.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5128885,수출공통 초코파이 녹차 336g,2022-04-29,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-04-26,D,1420.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-04-26,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-04-27,D,760.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-04-27,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-05,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-05,N,335.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-06,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-06,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-09,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-09,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-10,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-10,N,515.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-18,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-18,N,1433.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-19,D,1412.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-19,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-04-29,D,280.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-04-29,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-02,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-02,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-03,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-03,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-04,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-04,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-05,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-05,N,1240.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-11,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-11,N,2352.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-12,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-12,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-13,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-13,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-16,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-16,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-17,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-17,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-18,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-18,N,2192.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-19,D,388.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-19,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-20,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-20,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-24,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-24,N,1118.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-04-27,D,1040.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-04-27,N,1960.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-11,D,172.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-11,N,1968.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-18,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-18,N,695.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142334,수출공통 초코파이 흑당 밀크 12봉 336g,2022-04-25,D,1800.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142334,수출공통 초코파이 흑당 밀크 12봉 336g,2022-04-25,N,2200.0
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142837,가나 앙상블 휘앙티누,2022-04-25,D,0.0
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142837,가나 앙상블 휘앙티누,2022-04-25,N,922.19
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142837,가나 앙상블 휘앙티누,2022-04-26,D,580.65
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142837,가나 앙상블 휘앙티누,2022-04-26,N,373.15999999999997
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142838,가나 앙상블 티라미수,2022-04-25,D,580.65
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142838,가나 앙상블 티라미수,2022-04-25,N,471.35
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142838,가나 앙상블 티라미수,2022-04-26,D,0.0
