dmd_id,item_cd,res_grp_cd,res_cd,kind,start,end
FP_0000330,5130141,X219,X219,demand,2022-05-04 07:00:00,2022-05-04 13:08:45
FP_0000330,5130141,X219,X219,demand,2022-04-29 10:53:20,2022-04-29 15:00:00
FP_0000401,5140989,2103,10001108,demand,2022-04-27 09:40:00,2022-04-27 11:20:00
FP_0000405,5141045,X120,X120,demand,2022-05-02 10:38:48,2022-05-02 14:28:54
FP_0000413,5141085,2113,10016206,demand,2022-04-27 07:00:00,2022-04-27 09:06:40
FP_0000413,5141085,2113,10016206,demand,2022-04-26 08:03:20,2022-04-27 00:00:00
FP_0000415,5141085,2113,10016206,demand,2022-05-10 07:00:00,2022-05-10 13:25:50
FP_0000415,5141085,2113,10016206,demand,2022-05-05 23:04:10,2022-05-06 00:00:00
FP_0000415,5141085,2113,10016206,demand,2022-05-09 07:00:00,2022-05-10 00:00:00
FP_0000415,5141085,2113,10016206,demand,2022-05-06 07:00:00,2022-05-07 00:00:00
FP_0000417,5141085,2113,10016206,demand,2022-05-19 07:00:00,2022-05-19 10:55:20
FP_0000417,5141085,2113,10016206,demand,2022-05-18 20:01:10,2022-05-19 00:00:00
FP_0000418,5141087,2113,10016206,demand,2022-05-02 07:00:00,2022-05-03 00:00:00
FP_0000418,5141087,2113,10016206,demand,2022-05-03 07:00:00,2022-05-04 00:00:00
FP_0000418,5141087,2113,10016206,demand,2022-05-04 07:00:00,2022-05-05 00:00:00
FP_0000418,5141087,2113,10016206,demand,2022-04-29 11:13:20,2022-04-30 00:00:00
FP_0000418,5141087,2113,10016206,demand,2022-05-05 07:00:00,2022-05-05 15:26:40
FP_0000419,5141087,2113,10016206,demand,2022-05-11 17:28:00,2022-05-12 00:00:00
FP_0000419,5141087,2113,10016206,demand,2022-05-12 07:00:00,2022-05-13 00:00:00
FP_0000419,5141087,2113,10016206,demand,2022-05-13 07:00:00,2022-05-14 00:00:00
FP_0000419,5141087,2113,10016206,demand,2022-05-16 07:00:00,2022-05-17 00:00:00
FP_0000419,5141087,2113,10016206,demand,2022-05-18 07:00:00,2022-05-18 18:05:20
FP_0000419,5141087,2113,10016206,demand,2022-05-17 07:00:00,2022-05-18 00:00:00
FP_0000420,5141087,2113,10016206,demand,2022-05-24 07:00:00,2022-05-24 15:06:20
FP_0000420,5141087,2113,10016206,demand,2022-05-20 07:00:00,2022-05-21 00:00:00
FP_0000420,5141087,2113,10016206,demand,2022-05-19 10:55:20,2022-05-20 00:00:00
FP_0000513,5141844,2105,10015408,demand,2022-04-27 09:40:00,2022-04-27 12:00:00
FP_0000520,5141941,2105,10015408,demand,2022-05-03 07:00:00,2022-05-03 13:43:27
FP_0000520,5141941,2105,10015408,demand,2022-05-02 21:51:36,2022-05-02 22:20:00
FP_0000533,5142191,2113,10016206,demand,2022-04-27 09:06:40,2022-04-27 17:26:40
FP_0000536,5142191,2113,10016206,demand,2022-05-11 11:31:20,2022-05-11 17:28:00
FP_0000538,5142191,2113,10016206,demand,2022-05-18 18:05:20,2022-05-18 20:01:10
FP_0000543,5142206,X120,X120,demand,2022-04-27 11:15:22,2022-04-27 14:18:25
FP_0000544,5142206,X120,X120,demand,2022-05-02 07:13:55,2022-05-02 09:08:01
FP_0000550,5142258,2104,10005902,demand,2022-04-25 13:07:30,2022-04-25 13:25:35
FP_0000558,5142334,2113,10016206,demand,2022-04-25 07:00:00,2022-04-25 18:06:40
FP_0000593,5142503,X120,X120,demand,2022-05-02 09:08:01,2022-05-02 10:38:48
FP_0000594,5142503,X120,X120,demand,2022-05-09 16:16:18,2022-05-09 16:41:39
FP_0000595,5142504,X120,X120,demand,2022-05-05 18:58:12,2022-05-06 00:00:00
FP_0000595,5142504,X120,X120,demand,2022-05-06 07:00:00,2022-05-06 10:32:21
FP_0000596,5142504,X120,X120,demand,2022-05-09 14:45:39,2022-05-09 16:16:18
FP_0000676,5142814,2105,10015408,demand,2022-04-29 07:00:00,2022-04-29 16:45:00
FP_0000676,5142814,2105,10015408,demand,2022-04-28 07:00:00,2022-04-29 00:00:00
FP_0000676,5142814,2105,10015408,demand,2022-04-27 12:00:00,2022-04-28 00:00:00
FP_0000688,5142837,2306,10018825,demand,2022-04-25 16:03:32,2022-04-26 00:00:00
FP_0000688,5142837,2306,10018825,demand,2022-04-26 07:00:00,2022-04-26 12:24:53
FP_0000689,5142837,2306,10018825,demand,2022-04-26 12:24:53,2022-04-26 15:12:48
FP_0000690,5142838,2306,10018825,demand,2022-04-25 07:00:00,2022-04-25 16:03:32
FP_0000691,5142838,2306,10018825,demand,2022-04-26 15:12:48,2022-04-26 16:32:22
FP_0000700,5142864,2103,10001108,demand,2022-05-02 07:00:00,2022-05-03 00:00:00
FP_0000700,5142864,2103,10001108,demand,2022-04-28 07:00:00,2022-04-29 00:00:00
FP_0000700,5142864,2103,10001108,demand,2022-04-29 07:00:00,2022-04-30 00:00:00
FP_0000700,5142864,2103,10001108,demand,2022-05-03 07:00:00,2022-05-03 17:06:30
FP_0000700,5142864,2103,10001108,demand,2022-04-27 11:20:00,2022-04-28 00:00:00
FP_0000701,5142865,2103,10001107,demand,2022-04-25 07:00:00,2022-04-25 17:50:00
FP_0000702,5142865,2103,10001107,demand,2022-04-27 07:00:00,2022-04-27 09:13:10
FP_0000702,5142865,2103,10001107,demand,2022-04-26 07:00:00,2022-04-27 00:00:00
FP_0000702,5142865,2103,10001107,demand,2022-04-25 17:50:00,2022-04-26 00:00:00
FP_0000703,5142866,2105,10015408,demand,2022-05-04 07:00:00,2022-05-05 00:00:00
FP_0000703,5142866,2105,10015408,demand,2022-05-03 13:43:27,2022-05-04 00:00:00
FP_0000703,5142866,2105,10015408,demand,2022-05-06 07:00:00,2022-05-07 00:00:00
FP_0000703,5142866,2105,10015408,demand,2022-05-09 07:00:00,2022-05-09 11:47:37
FP_0000703,5142866,2105,10015408,demand,2022-05-05 07:00:00,2022-05-06 00:00:00
FP_0000707,5142870,2105,10015408,demand,2022-04-25 07:00:00,2022-04-25 22:20:00
FP_0000707,5142870,2105,10015408,demand,2022-04-26 07:00:00,2022-04-27 00:00:00
FP_0000707,5142870,2105,10015408,demand,2022-04-27 07:00:00,2022-04-27 09:40:00
FP_0000708,5142870,2105,10015408,demand,2022-04-29 16:45:00,2022-04-30 00:00:00
FP_0000708,5142870,2105,10015408,demand,2022-05-02 07:00:00,2022-05-02 21:51:36
FP_0000709,5142870,2105,10015408,demand,2022-05-10 07:00:00,2022-05-10 14:11:13
FP_0000709,5142870,2105,10015408,demand,2022-05-09 11:47:37,2022-05-09 22:20:00
FP_0000710,5142871,2105,10006325,demand,2022-04-26 07:00:00,2022-04-26 18:45:00
FP_0000710,5142871,2105,10006325,demand,2022-04-25 07:00:00,2022-04-26 00:00:00
FP_0000816,5143272,X120,X120,demand,2022-05-02 14:28:54,2022-05-02 14:32:48
