res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141973,러시아 하비스트 달콤고소 단품 100g,2022-05-03,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141973,러시아 하비스트 달콤고소 단품 100g,2022-05-03,N,790.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141973,러시아 하비스트 달콤고소 단품 100g,2022-05-11,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5141973,러시아 하비스트 달콤고소 단품 100g,2022-05-11,N,790.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-03,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-03,N,893.33
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-04,D,4800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-04,N,4800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-05,D,4800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-05,N,4800.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-06,D,1106.67
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142814,하비스트 달콤고소 골라담기 63g,2022-05-06,N,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-09,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-09,N,204.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-10,D,4320.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-10,N,2196.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-11,D,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-11,N,168.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-12,D,712.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142866,제크 오리지널 단품 100g(N),2022-05-12,N,0.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-02,D,1000.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-02,N,3600.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-03,D,3600.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-03,N,1300.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-06,D,2770.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-06,N,2300.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-09,D,1000.0
2105,양비HARD-4,10015408,양산_비스켓_H/L-4^제함기,5142870,하비스트 오리지널 단품 100g(N),2022-05-09,N,3430.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-04,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-04,N,3090.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-05,D,3910.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-05,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-13,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-13,N,2380.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-16,D,3990.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5124710,수출공통 초코파이 카카오 12봉 336g,2022-05-16,N,630.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-02,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-02,N,4310.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-03,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-03,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-04,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-04,N,1230.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-09,D,1680.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-09,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-10,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-10,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-11,D,3860.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141085,초코파이 UP 420g (LS),2022-05-11,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-05,D,410.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-05,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-06,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-06,N,2640.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-09,D,2310.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-09,N,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-11,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-11,N,780.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-12,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-12,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-13,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-13,N,260.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-16,D,0.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-16,N,3690.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-17,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-17,N,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-18,D,4320.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5141087,초코파이 2번들 672g (LS),2022-05-18,N,970.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-02,D,3990.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-02,N,10.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-11,D,460.0
2113,양파SOFT-4,10016206,양산_비스켓_S/L-4_BOXING 로봇,5142191,노브랜드 초코파이 420g (E),2022-05-11,N,3540.0
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142838,가나 앙상블 티라미수,2022-05-02,D,909.68
2306,양AASTED,10018825,양산_초코_AASTED^가나 앙상블 Box Set-UP,5142838,가나 앙상블 티라미수,2022-05-02,N,890.32
X120,대륙식품(주),X120,대륙식품(주),5125409,빈츠 76g (H),2022-05-05,D,0.0
X120,대륙식품(주),X120,대륙식품(주),5125409,빈츠 76g (H),2022-05-05,N,1886.92
X120,대륙식품(주),X120,대륙식품(주),5125409,빈츠 76g (H),2022-05-06,D,213.08
X120,대륙식품(주),X120,대륙식품(주),5125409,빈츠 76g (H),2022-05-06,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-02,D,2492.31
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-02,N,3323.08
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-03,D,44.62
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-03,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-04,D,1217.69
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-04,N,3323.08
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-05,D,3323.08
X120,대륙식품(주),X120,대륙식품(주),5125410,빈츠 102g,2022-05-05,N,1436.15
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-03,D,2029.52
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-03,N,2057.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-04,D,1303.33
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-04,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-06,D,1525.24
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-06,N,1542.86
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-09,D,1542.86
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-09,N,2057.14
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-10,D,311.9
X120,대륙식품(주),X120,대륙식품(주),5125432,빈츠 204g,2022-05-10,N,0.0
X120,대륙식품(주),X120,대륙식품(주),5142206,수출공통 빈츠 204g,2022-05-06,D,400.0
X120,대륙식품(주),X120,대륙식품(주),5142206,수출공통 빈츠 204g,2022-05-06,N,0.0
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-05-02,D,0.0
X219,삼화식품,X219,삼화식품,5130141,비스킷 기획 5번들 5탄 340g,2022-05-02,N,1515.79
