res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
1108,영껌9매,10000063,영등포_껌_판껌^SET UP 포장기 #2,5143007,왓따 판박이 브레드이발소 13.7g,2022-05-04,N,25.92
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129898,스카치 세가지 157g (LS),2022-05-02,D,2025.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129898,스카치 세가지 157g (LS),2022-05-02,N,2700.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129898,스카치 세가지 157g (LS),2022-05-03,D,2700.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129898,스카치 세가지 157g (LS),2022-05-03,N,1775.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129898,스카치 세가지 157g (LS),2022-05-04,D,1900.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129898,스카치 세가지 157g (LS),2022-05-04,N,0.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129899,스카치 커피 157g (LS),2022-05-03,D,0.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129899,스카치 커피 157g (LS),2022-05-03,N,925.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129899,스카치 커피 157g (LS),2022-05-04,D,735.0
1207,영캔DEPO-1,10000654,영등포_캔디_D-1^BOX 제함기,5129899,스카치 커피 157g (LS),2022-05-04,N,0.0
1208,영캔DEPO-2,10000698,영등포_캔디_D-2^BOX 제함기,5126200,베트남 애니타임 밀크 60g,2022-05-02,D,2353.85
1208,영캔DEPO-2,10000698,영등포_캔디_D-2^BOX 제함기,5126200,베트남 애니타임 밀크 60g,2022-05-02,N,2746.15
1208,영캔DEPO-2,10000698,영등포_캔디_D-2^BOX 제함기,5130000,애니타임 밀크민트 92g (LS),2022-05-02,D,0.0
1208,영캔DEPO-2,10000698,영등포_캔디_D-2^BOX 제함기,5130000,애니타임 밀크민트 92g (LS),2022-05-02,N,576.92
1208,영캔DEPO-2,10000698,영등포_캔디_D-2^BOX 제함기,5130000,애니타임 밀크민트 92g (LS),2022-05-03,D,2223.08
1208,영캔DEPO-2,10000698,영등포_캔디_D-2^BOX 제함기,5130000,애니타임 밀크민트 92g (LS),2022-05-03,N,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108820,가나 마일드 70g,2022-05-03,D,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108820,가나 마일드 70g,2022-05-03,N,3701.11
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108820,가나 마일드 70g,2022-05-04,D,668.89
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108820,가나 마일드 70g,2022-05-04,N,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108820,가나 마일드 70g,2022-05-10,D,1620.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108820,가나 마일드 70g,2022-05-10,N,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108821,가나 밀크 70g,2022-05-09,D,3302.2200000000003
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108821,가나 밀크 70g,2022-05-09,N,3177.78
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108821,가나 밀크 70g,2022-05-10,D,2362.2200000000003
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108821,가나 밀크 70g,2022-05-10,N,437.78
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108853,가나 마일드 34g,2022-05-04,D,1770.48
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108853,가나 마일드 34g,2022-05-04,N,2057.14
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108853,가나 마일드 34g,2022-05-05,D,2057.14
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108853,가나 마일드 34g,2022-05-05,N,1015.24
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-02,D,3060.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-02,N,4320.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-03,D,620.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-03,N,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-05,D,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-05,N,2188.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-06,D,4320.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5108862,판크런키 34g,2022-05-06,N,2082.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5124345,빅가나 110g,2022-05-06,D,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5124345,빅가나 110g,2022-05-06,N,752.31
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5124345,빅가나 110g,2022-05-09,D,67.69
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5124345,빅가나 110g,2022-05-09,N,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5124525,빅크런키 82g,2022-05-03,D,4111.11
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5124525,빅크런키 82g,2022-05-03,N,1098.89
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5142026,가나 다크밀크 70g,2022-05-09,D,0.0
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5142026,가나 다크밀크 70g,2022-05-09,N,1622.22
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5142026,가나 다크밀크 70g,2022-05-10,D,817.78
1324,영초CM,10002266,영등포_초코_CM^BOX SET UP M/C #1,5142026,가나 다크밀크 70g,2022-05-10,N,2150.0
1324,영초CM,10002270,영등포_초코_CM^BOX SET UP M/C #2,5142987,가나 마일드 4번들 136g,2022-05-02,D,750.0
1324,영초CM,10002270,영등포_초코_CM^BOX SET UP M/C #2,5142987,가나 마일드 4번들 136g,2022-05-02,N,0.0
1108,영껌9매,10007537,영등포_껌_판껌^SET-UP 포장기(BOX),5108880,자일리톨 오리지날 판 23g,2022-05-02,D,355.56
