dmd_id,item_cd,res_grp_cd,res_cd,kind,start,end
FP_0000189,5140022,3204,10004538,demand,2022-04-29 11:43:20,2022-04-29 17:21:47
FP_0000190,5140022,3204,10004538,demand,2022-05-02 07:00:00,2022-05-02 07:45:21
FP_0000190,5140022,3204,10004538,demand,2022-04-29 17:21:47,2022-04-30 00:00:00
FP_0000191,5140025,3204,10001542,demand,2022-05-02 20:12:22,2022-05-03 00:00:00
FP_0000191,5140025,3204,10001542,demand,2022-05-03 07:00:00,2022-05-03 07:26:28
FP_0000192,5140025,3204,10001542,demand,2022-05-02 18:26:47,2022-05-02 20:12:22
FP_0000193,5140025,3204,10001542,demand,2022-05-06 07:59:18,2022-05-06 09:44:39
FP_0000194,5140026,3204,10001542,demand,2022-04-27 13:03:48,2022-04-27 16:11:59
FP_0000195,5140026,3204,10001542,demand,2022-04-27 16:11:59,2022-04-27 17:45:47
FP_0000196,5140026,3204,10001542,demand,2022-04-25 07:00:00,2022-04-25 08:33:48
FP_0000197,5140082,3205,10006268,demand,2022-04-28 10:30:00,2022-04-28 11:55:24
FP_0000199,5140139,3203,10001360,demand,2022-04-26 15:15:00,2022-04-26 23:06:00
FP_0000201,5140312,X247,X247,demand,2022-04-28 08:46:00,2022-04-28 16:00:00
FP_0000201,5140312,X247,X247,demand,2022-04-29 07:00:00,2022-04-29 07:32:40
FP_0000202,5140532,3204,10004538,demand,2022-04-28 19:01:10,2022-04-28 19:05:01
FP_0000203,5140686,3105,10000798,demand,2022-05-02 07:10:18,2022-05-02 10:40:35
FP_0000203_FP_0000157,5129868,3105,10000798,job_change,2022-05-02 10:40:35,2022-05-02 11:10:35
FP_0000205,5140770,3107,10006506,demand,2022-04-26 07:00:00,2022-04-26 23:37:20
FP_0000205,5140770,3107,10006506,demand,2022-04-25 07:00:00,2022-04-26 00:00:00
FP_0000206,5140801,3107,10006506,demand,2022-04-27 07:00:00,2022-04-27 09:24:00
FP_0000206,5140801,3107,10006506,demand,2022-04-26 23:37:20,2022-04-27 00:00:00
FP_0000207,5140803,3102,10006436,demand,2022-04-29 07:00:00,2022-04-29 20:08:40
FP_0000207,5140803,3102,10006436,demand,2022-04-28 20:32:00,2022-04-29 00:00:00
FP_0000208,5140805,3102,10006437,demand,2022-04-28 23:02:00,2022-04-29 00:00:00
FP_0000208,5140805,3102,10006437,demand,2022-04-29 07:00:00,2022-04-29 08:18:40
FP_0000209,5140806,3102,10006436,demand,2022-04-25 07:00:00,2022-04-26 00:00:00
FP_0000209,5140806,3102,10006436,demand,2022-04-27 07:00:00,2022-04-28 00:00:00
FP_0000209,5140806,3102,10006436,demand,2022-04-28 07:00:00,2022-04-28 16:02:00
FP_0000209,5140806,3102,10006436,demand,2022-04-26 07:00:00,2022-04-27 00:00:00
FP_0000209_FP_0000207,5140803,3102,10006437,job_change,2022-04-28 16:02:00,2022-04-28 20:32:00
FP_0000209_FP_0000207,5140803,3102,10006436,job_change,2022-04-28 16:02:00,2022-04-28 20:32:00
FP_0000210,5140808,3102,10006437,demand,2022-04-25 07:00:00,2022-04-25 11:10:00
FP_0000213,5140895,3204,10001542,demand,2022-04-29 07:00:00,2022-04-29 22:53:28
FP_0000213,5140895,3204,10001542,demand,2022-04-28 10:20:08,2022-04-29 00:00:00
FP_0000214,5140895,3204,10001542,demand,2022-04-29 22:53:28,2022-04-30 00:00:00
FP_0000214,5140895,3204,10001542,demand,2022-05-02 07:00:00,2022-05-02 18:26:47
FP_0000215,5140895,3204,10001542,demand,2022-05-03 07:26:28,2022-05-03 13:25:41
FP_0000216,5140895,3204,10001542,demand,2022-05-03 13:25:41,2022-05-04 00:00:00
FP_0000216,5140895,3204,10001542,demand,2022-05-04 07:00:00,2022-05-04 10:17:10
FP_0000216_FP_0000218,5140896,3204,10001542,job_change,2022-05-04 10:17:10,2022-05-04 13:47:10
FP_0000217,5140896,3204,10001542,demand,2022-04-25 09:55:28,2022-04-26 00:00:00
FP_0000217,5140896,3204,10001542,demand,2022-04-27 07:00:00,2022-04-27 13:03:48
FP_0000217,5140896,3204,10001542,demand,2022-04-26 07:00:00,2022-04-27 00:00:00
FP_0000218,5140896,3204,10001542,demand,2022-05-05 07:00:00,2022-05-05 22:43:02
FP_0000218,5140896,3204,10001542,demand,2022-05-04 13:47:10,2022-05-05 00:00:00
FP_0000219,5140896,3204,10001542,demand,2022-05-05 22:43:02,2022-05-06 00:00:00
FP_0000219,5140896,3204,10001542,demand,2022-05-06 07:00:00,2022-05-06 07:59:18
FP_0000220,5140896,3204,10001542,demand,2022-04-27 17:45:47,2022-04-28 00:00:00
FP_0000220,5140896,3204,10001542,demand,2022-04-28 07:00:00,2022-04-28 10:20:08
FP_0000242,5141184,X247,X247,demand,2022-04-28 07:00:00,2022-04-28 08:46:00
FP_0000242,5141184,X247,X247,demand,2022-04-27 08:44:20,2022-04-27 16:00:00
FP_0000250,5141313,3105,10000798,demand,2022-05-02 17:23:18,2022-05-02 20:33:14
FP_0000253,5141447,3204,10004538,demand,2022-04-27 07:44:22,2022-04-27 09:12:13
FP_0000253_FP_0000334,5142584,3204,10004538,job_change,2022-04-27 09:12:13,2022-04-27 12:42:13
FP_0000256,5141636,3204,10004538,demand,2022-04-28 23:50:02,2022-04-29 00:00:00
FP_0000256,5141636,3204,10004538,demand,2022-04-29 07:00:00,2022-04-29 07:01:35
FP_0000277,5141760,3203,10001369,demand,2022-04-25 12:00:00,2022-04-25 14:43:30
FP_0000295,5142178,3204,10004538,demand,2022-04-25 08:56:40,2022-04-25 11:12:42
FP_0000295_FP_0000187,5140022,3204,10004538,job_change,2022-04-25 11:12:42,2022-04-25 14:42:42
FP_0000296,5142182,3105,10000798,demand,2022-04-27 21:46:54,2022-04-27 22:23:34
FP_0000304,5142248,3204,10004538,demand,2022-04-28 19:05:01,2022-04-28 19:42:28
FP_0000304_FP_0000305,5142249,3204,10004538,job_change,2022-04-28 19:42:28,2022-04-28 23:12:28
FP_0000305,5142249,3204,10004538,demand,2022-04-28 23:12:28,2022-04-28 23:50:02
FP_0000334,5142584,3204,10004538,demand,2022-04-27 12:42:13,2022-04-27 13:50:14
FP_0000348,5142653,3205,10006268,demand,2022-04-25 07:00:00,2022-04-26 00:00:00
FP_0000348,5142653,3205,10006268,demand,2022-04-26 07:00:00,2022-04-26 20:20:00
FP_0000376,5142815,3102,10006437,demand,2022-04-29 08:18:40,2022-04-29 09:58:40
FP_0000377,5142816,3102,10006437,demand,2022-04-28 20:32:00,2022-04-28 23:02:00
FP_0000399,5142900,3105,10000798,demand,2022-05-02 16:28:40,2022-05-02 17:23:18
FP_0000403,5142931,X247,X247,demand,2022-04-29 07:32:40,2022-04-29 16:00:00
FP_0000403,5142931,X247,X247,demand,2022-05-02 07:00:00,2022-05-02 08:59:20
FP_0000405,5142932,X267,X267,demand,2022-04-26 07:00:00,2022-04-26 16:00:00
FP_0000405,5142932,X267,X267,demand,2022-04-27 07:00:00,2022-04-27 11:13:20
FP_0000405,5142932,X267,X267,demand,2022-04-25 07:00:00,2022-04-25 16:00:00
FP_0000406,5142933,3101,10003108,demand,2022-04-28 14:28:20,2022-04-29 00:00:00
FP_0000406,5142933,3101,10003108,demand,2022-04-29 07:00:00,2022-04-29 11:10:50
FP_0000407,5142933,3108,10006509,demand,2022-04-27 07:00:00,2022-04-27 12:22:30
FP_0000407,5142933,3108,10006509,demand,2022-04-26 07:00:00,2022-04-27 00:00:00
FP_0000407,5142933,3108,10006509,demand,2022-04-25 23:31:40,2022-04-26 00:00:00
FP_0000408,5142934,3108,10006509,demand,2022-04-27 12:22:30,2022-04-27 18:16:40
FP_0000409,5142934,3101,10003106,demand,2022-04-27 10:35:02,2022-04-27 16:29:12
FP_0000410,5142935,3101,10003107,demand,2022-04-25 07:00:00,2022-04-25 16:05:00
FP_0000410_FP_0000414,5142937,3101,10003108,job_change,2022-04-25 07:00:00,2022-04-25 11:00:00
FP_0000411,5142935,3108,10006510,demand,2022-04-25 07:00:00,2022-04-25 16:05:00
FP_0000411_FP_0000418,5142940,3108,10006510,job_change,2022-04-25 16:05:00,2022-04-25 20:05:00
FP_0000412,5142936,3101,10003107,demand,2022-04-25 16:05:00,2022-04-26 00:00:00
FP_0000412,5142936,3101,10003107,demand,2022-04-26 07:00:00,2022-04-27 00:00:00
FP_0000412,5142936,3101,10003107,demand,2022-04-27 07:00:00,2022-04-27 10:35:00
FP_0000412_FP_0000416,5142939,3101,10003108,job_change,2022-04-27 10:35:00,2022-04-27 14:35:00
FP_0000412_FP_0000416,5142939,3101,10003107,job_change,2022-04-27 10:35:00,2022-04-27 14:35:00
FP_0000413,5142937,3108,10006509,demand,2022-04-25 07:00:00,2022-04-25 23:31:40
FP_0000414,5142937,3101,10003106,demand,2022-04-26 07:00:00,2022-04-26 10:31:40
FP_0000414,5142937,3101,10003106,demand,2022-04-25 11:00:00,2022-04-26 00:00:00
FP_0000415,5142939,3108,10006510,demand,2022-04-26 08:25:00,2022-04-26 15:05:00
FP_0000416,5142939,3101,10003107,demand,2022-04-27 14:35:00,2022-04-27 21:15:00
FP_0000417,5142940,3101,10003108,demand,2022-04-27 14:35:00,2022-04-28 00:00:00
FP_0000417,5142940,3101,10003108,demand,2022-04-28 07:00:00,2022-04-28 14:28:20
FP_0000418,5142940,3108,10006510,demand,2022-04-25 20:05:00,2022-04-26 00:00:00
FP_0000418,5142940,3108,10006510,demand,2022-04-26 07:00:00,2022-04-26 08:25:00
FP_0000421,5143001,3105,10000798,demand,2022-05-03 08:52:02,2022-05-03 09:06:31
